shipment_id,origin_city,destination_city,mode,carrier,departure_timestamp,arrival_timestamp,priority,temp_controlled,damage_flag,weight_kg,cube_m3,delay_hours,on_time,freight_cost,surcharge,total_cost,notes
SHP0011222,Newark,Denver,Rail,NorthStar,2024-09-04 15:00:00,2024-09-09 13:00:00,Standard,No,No,1104.0,1.92,0.0,Yes,1336.12,57.59,1393.71,weather handoff dock weather handoff damaged
SHP0023824,Chicago,Portland,Rail,Atlas,2024-08-02 16:00:00,2024-08-09 23:06:00,Standard,No,No,832.3,3.79,20.1,No,674.56,0.45,675.01,dock damaged dock priority inspection temperature damaged handoff temperature damaged
SHP0017692,Atlanta,Portland,Ocean,NorthStar,2024-09-30 18:00:00,2024-10-02 22:00:00,Expedited,No,No,350.0,3.04,0.0,Yes,362.26,94.42,456.68,temperature dock priority priority handoff handoff handoff reroute inspection
SHP0027852,Dallas,Phoenix,Air,NorthStar,2024-09-24 08:00:00,2024-09-29 07:00:00,Expedited,No,No,921.9,6.05,0.0,Yes,1439.98,48.35,1488.33,priority priority priority dock reroute weather handoff priority inspection priority
SHP0019703,Atlanta,Boston,Rail,Mercury,2024-07-22 16:00:00,2024-07-27 10:30:00,Standard,No,No,828.7,1.6,11.5,No,1131.18,85.51,1216.69,priority handoff handoff priority temperature dock damaged customs inspection
SHP0031919,Newark,Portland,Ocean,Atlas,2024-06-02 07:00:00,2024-06-09 22:12:00,Expedited,No,No,1250.2,6.09,7.2,No,1249.53,6.15,1255.68,handoff temperature inspection priority customs
SHP0035936,Atlanta,Boston,Ground,SwiftRoute,2024-01-16 20:00:00,2024-01-23 19:30:00,Standard,No,No,914.3,8.33,9.5,No,1620.27,89.25,1709.52,customs temperature customs temperature handoff damaged
SHP0025317,Los Angeles,Nashville,Ground,BlueLine,2024-01-30 16:00:00,2024-02-04 14:00:00,Standard,No,No,869.3,11.5,0.0,Yes,1176.84,74.66,1251.5,handoff temperature reroute inspection dock handoff temperature weather
SHP0035473,Newark,Portland,Ground,Mercury,2024-09-02 16:00:00,2024-09-04 12:54:00,Standard,No,Yes,1773.4,7.94,18.9,No,2029.11,82.3,2111.41,temperature handoff priority weather priority reroute dock
SHP0010132,Seattle,Phoenix,Ground,Mercury,2024-09-09 04:00:00,2024-09-10 06:00:00,Expedited,No,No,1107.7,4.7,0.0,Yes,1389.92,2.23,1392.15,dock inspection damaged handoff reroute
SHP0023777,Los Angeles,Nashville,Air,NorthStar,2024-12-27 05:00:00,2024-12-27 17:12:00,Critical,No,No,1040.1,5.68,5.2,No,868.53,215.44,1083.97,customs damaged customs temperature handoff damaged weather priority temperature
SHP0001799,Atlanta,Portland,Ground,Mercury,2024-02-12 11:00:00,2024-02-16 19:00:00,Standard,No,No,549.8,2.19,0.0,Yes,954.73,95.86,1050.59,customs priority temperature customs dock handoff reroute handoff
SHP0000405,Atlanta,Nashville,Ground,Mercury,2024-04-13 18:00:00,2024-04-20 17:00:00,Standard,No,No,884.4,3.99,0.0,Yes,927.33,117.79,1045.12,reroute damaged damaged priority temperature damaged priority handoff
SHP0021341,Seattle,Denver,Rail,Mercury,2024-06-30 04:00:00,2024-07-03 01:00:00,Standard,No,No,835.6,6.79,0.0,Yes,1306.21,118.04,1424.25,temperature customs weather damaged inspection inspection
SHP0033783,Dallas,Miami,Ground,BlueLine,2024-02-04 08:00:00,2024-02-12 00:18:00,Expedited,Yes,No,972.8,1.38,10.3,No,1045.1,28.44,1073.54,reroute reroute inspection dock weather weather priority reroute inspection customs
SHP0025131,Los Angeles,Miami,Ocean,Atlas,2024-11-26 02:00:00,2024-11-29 10:48:00,Standard,Yes,No,359.3,5.19,8.8,No,278.49,100.07,378.56,customs inspection priority inspection customs reroute weather damaged temperature temperature
SHP0001120,Atlanta,Denver,Ground,Atlas,2024-08-08 22:00:00,2024-08-10 03:42:00,Standard,No,No,1345.3,2.64,9.7,No,744.26,0.7,744.96,customs dock dock weather reroute dock weather temperature dock
SHP0024374,Atlanta,Miami,Rail,Atlas,2024-02-17 12:00:00,2024-02-18 23:18:00,Critical,No,No,594.4,4.61,3.3,No,370.09,127.94,498.03,inspection dock customs inspection dock dock
SHP0028466,Dallas,Nashville,Ground,NorthStar,2024-10-02 18:00:00,2024-10-04 07:00:00,Expedited,No,No,944.2,2.55,0.0,Yes,947.12,6.85,953.97,reroute priority dock weather reroute handoff priority inspection temperature
SHP0035431,Los Angeles,Phoenix,Ground,BlueLine,2024-04-13 17:00:00,2024-04-18 12:54:00,Expedited,No,No,879.2,14.13,9.9,No,578.09,42.57,620.66,temperature customs dock weather weather
SHP0012782,Dallas,Boston,Ground,NorthStar,2024-11-07 15:00:00,2024-11-09 22:00:00,Standard,No,No,995.8,1.05,0.0,Yes,1089.22,54.97,1144.19,weather reroute weather damaged temperature customs
SHP0000356,Los Angeles,Nashville,Ground,Mercury,2024-11-06 22:00:00,2024-11-09 21:00:00,Critical,No,No,665.7,3.27,9.0,No,632.12,302.91,935.03,customs handoff dock inspection reroute priority reroute temperature priority dock customs priority
SHP0037652,Dallas,Phoenix,Ocean,NorthStar,2024-01-17 19:00:00,2024-01-19 23:06:00,Standard,Yes,No,639.5,1.7,0.1,Yes,1011.55,47.59,1059.14,damaged temperature reroute damaged customs inspection damaged
SHP0028295,Chicago,Miami,Ocean,BlueLine,2024-02-17 05:00:00,2024-02-18 22:00:00,Expedited,Yes,No,1020.9,4.68,0.0,Yes,1702.07,82.04,1784.11,customs dock temperature damaged priority customs priority weather temperature
SHP0027808,Los Angeles,Phoenix,Ground,Atlas,2024-11-19 03:00:00,2024-11-20 03:48:00,Standard,Yes,No,1045.8,5.26,14.8,No,743.78,74.14,817.92,priority weather damaged damaged reroute inspection weather customs reroute
SHP0001963,Chicago,Portland,Air,BlueLine,2024-09-07 07:00:00,2024-09-13 15:24:00,Standard,No,No,755.1,2.92,4.4,No,1290.83,26.33,1317.16,customs reroute dock weather reroute priority customs
SHP0001433,Atlanta,Portland,Ocean,Atlas,2024-01-20 22:00:00,2024-01-27 20:00:00,Standard,No,No,1905.0,7.29,5.0,No,2432.38,96.72,2529.1,temperature weather customs reroute customs inspection dock reroute
SHP0001053,Newark,Boston,Rail,Atlas,2024-08-18 07:00:00,2024-08-23 14:06:00,Expedited,No,No,1894.7,3.09,28.1,No,1897.45,2.6,1900.05,damaged inspection handoff temperature weather dock handoff temperature temperature dock damaged inspection
SHP0035239,Atlanta,Phoenix,Rail,SwiftRoute,2024-12-14 02:00:00,2024-12-21 00:54:00,Standard,No,No,954.6,1.99,6.9,No,714.41,13.3,727.71,priority inspection reroute weather handoff
SHP0001275,Chicago,Boston,Rail,BlueLine,2024-09-02 17:00:00,2024-09-03 07:00:00,Standard,No,No,410.1,4.0,0.0,Yes,406.92,101.71,508.63,reroute temperature temperature dock priority damaged dock inspection temperature customs handoff
SHP0039956,Los Angeles,Phoenix,Ground,Mercury,2024-05-17 12:00:00,2024-05-22 07:00:00,Standard,No,No,1340.7,3.86,0.0,Yes,1462.34,115.1,1577.44,dock temperature handoff dock weather weather
SHP0010671,Seattle,Phoenix,Rail,Mercury,2024-11-22 05:00:00,2024-11-26 20:18:00,Standard,No,No,1592.6,2.72,14.3,No,1449.17,28.32,1477.49,weather customs temperature inspection weather inspection temperature customs damaged customs
SHP0002036,Atlanta,Portland,Ground,NorthStar,2024-08-12 14:00:00,2024-08-16 14:48:00,Standard,No,No,1153.8,6.35,2.8,No,1571.7,66.46,1638.16,dock handoff priority priority reroute priority dock temperature reroute
SHP0032541,Atlanta,Boston,Ground,Atlas,2024-05-12 00:00:00,2024-05-16 20:30:00,Standard,No,No,806.2,2.37,19.5,No,891.82,8.73,900.55,reroute damaged dock priority weather temperature temperature inspection
SHP0022807,Chicago,Nashville,Ground,BlueLine,2024-07-25 19:00:00,2024-07-28 06:42:00,Standard,No,No,904.3,4.59,11.7,No,963.19,23.05,986.24,customs inspection weather priority dock priority
SHP0013878,Chicago,Nashville,Ocean,Atlas,2024-12-17 21:00:00,2024-12-21 12:18:00,Standard,No,No,766.5,4.56,9.3,No,1193.04,111.63,1304.67,dock inspection handoff weather temperature dock handoff weather inspection
SHP0033891,Atlanta,Boston,Air,SwiftRoute,2024-07-15 12:00:00,2024-07-22 19:00:00,Standard,No,No,1044.0,6.47,0.0,Yes,1573.61,77.51,1651.12,priority priority dock temperature dock customs handoff customs reroute
SHP0022353,Seattle,Nashville,Air,Mercury,2024-11-19 13:00:00,2024-11-20 05:00:00,Standard,No,No,916.0,2.95,0.0,Yes,1453.89,108.53,1562.42,damaged priority handoff handoff reroute
SHP0001480,Chicago,Phoenix,Ocean,Atlas,2024-10-31 13:00:00,2024-11-07 06:18:00,Standard,No,No,721.6,3.04,3.3,No,588.59,25.31,613.9,inspection reroute customs temperature priority priority handoff damaged
SHP0014670,Dallas,Nashville,Ground,Atlas,2024-10-14 08:00:00,2024-10-18 04:00:00,Standard,No,No,388.3,1.59,0.0,Yes,631.46,41.8,673.26,handoff handoff customs handoff temperature handoff reroute temperature inspection handoff reroute reroute
SHP0014331,Dallas,Nashville,Air,BlueLine,2024-07-01 23:00:00,2024-07-03 08:12:00,Standard,No,No,395.9,4.49,7.2,No,696.93,9.8,706.73,inspection priority handoff temperature damaged
SHP0018055,Newark,Denver,Ocean,Atlas,2024-05-15 10:00:00,2024-05-17 19:00:00,Standard,No,No,828.1,3.86,0.0,Yes,1172.03,37.71,1209.74,weather reroute weather temperature weather weather weather handoff
SHP0039670,Atlanta,Miami,Ground,BlueLine,2024-12-20 23:00:00,2024-12-23 15:48:00,Expedited,No,No,1040.1,2.13,3.8,No,1375.93,51.14,1427.07,weather inspection temperature inspection customs customs customs inspection reroute customs
SHP0038991,Seattle,Miami,Rail,SwiftRoute,2024-05-15 14:00:00,2024-05-19 08:48:00,Standard,No,No,277.6,4.4,23.8,No,278.23,88.88,367.11,customs inspection handoff inspection dock reroute temperature handoff inspection weather
SHP0017871,Seattle,Portland,Ground,Mercury,2024-01-09 23:00:00,2024-01-15 02:00:00,Standard,No,No,793.9,4.22,0.0,Yes,949.95,76.72,1026.67,damaged inspection handoff inspection damaged
SHP0001336,Newark,Nashville,Air,Atlas,2024-11-12 18:00:00,2024-11-19 10:00:00,Expedited,No,No,778.7,3.33,0.0,Yes,632.29,57.24,689.53,handoff weather dock handoff reroute temperature weather priority reroute weather reroute
SHP0031484,Seattle,Boston,Ground,BlueLine,2024-08-02 07:00:00,2024-08-06 16:00:00,Expedited,No,No,846.1,2.68,0.0,Yes,441.92,114.6,556.52,dock priority weather weather inspection
SHP0012655,Newark,Phoenix,Ground,BlueLine,2024-04-13 03:00:00,2024-04-17 21:54:00,Standard,No,No,350.7,7.51,5.9,No,336.08,62.75,398.83,temperature temperature priority damaged customs priority reroute handoff priority temperature
SHP0011817,Dallas,Nashville,Rail,SwiftRoute,2024-05-08 05:00:00,2024-05-12 00:24:00,Standard,No,No,296.4,1.84,18.4,No,407.31,56.28,463.59,handoff customs dock weather priority
SHP0018481,Newark,Nashville,Ocean,SwiftRoute,2024-09-12 22:00:00,2024-09-19 04:24:00,Standard,No,Yes,959.6,3.17,32.4,No,1534.49,24.83,1559.32,weather damaged reroute customs handoff priority weather
SHP0020987,Atlanta,Miami,Ground,Mercury,2024-01-05 00:00:00,2024-01-08 10:54:00,Critical,Yes,No,665.8,4.05,0.9,Yes,836.67,192.55,1029.22,damaged dock inspection reroute customs dock handoff handoff reroute inspection damaged
SHP0001083,Chicago,Phoenix,Ocean,BlueLine,2024-12-22 13:00:00,2024-12-23 21:48:00,Standard,No,No,653.0,3.42,14.8,No,1164.11,89.35,1253.46,weather dock weather reroute dock dock temperature temperature damaged
SHP0035822,Newark,Nashville,Rail,BlueLine,2024-08-16 00:00:00,2024-08-19 04:00:00,Standard,No,No,1114.0,4.12,0.0,Yes,1072.04,116.37,1188.41,dock customs priority customs damaged handoff dock
SHP0001887,Atlanta,Nashville,Ground,BlueLine,2024-09-15 19:00:00,2024-09-19 01:00:00,Expedited,No,No,820.3,5.87,16.0,No,1441.89,14.36,1456.25,customs priority weather inspection handoff reroute
SHP0012351,Atlanta,Portland,Air,NorthStar,2024-03-25 00:00:00,2024-03-26 02:00:00,Standard,No,No,809.0,3.99,7.0,No,693.89,70.76,764.65,priority reroute inspection customs temperature priority damaged
SHP0017006,Dallas,Denver,Ground,BlueLine,2024-10-29 22:00:00,2024-10-31 11:24:00,Expedited,No,No,1589.9,0.85,22.4,No,2635.13,114.18,2749.31,customs handoff dock dock temperature priority customs priority reroute
SHP0039767,Los Angeles,Miami,Ocean,NorthStar,2024-07-15 04:00:00,2024-07-17 09:30:00,Standard,No,No,585.0,3.5,1.5,Yes,713.0,66.08,779.08,handoff priority damaged dock handoff damaged
SHP0034757,Chicago,Boston,Air,Mercury,2024-01-31 15:00:00,2024-02-04 18:42:00,Standard,No,No,1408.7,4.23,11.7,No,2080.08,96.13,2176.21,weather weather handoff inspection reroute handoff temperature
SHP0028620,Dallas,Miami,Ocean,Atlas,2024-02-27 17:00:00,2024-03-01 02:00:00,Standard,No,No,547.6,9.28,0.0,Yes,960.87,64.2,1025.07,weather temperature reroute reroute dock reroute priority handoff customs handoff handoff weather
SHP0001687,Los Angeles,Miami,Ground,Mercury,2024-06-07 20:00:00,2024-06-10 00:00:00,Standard,No,No,921.5,7.7,0.0,Yes,995.52,87.1,1082.62,weather priority temperature weather customs inspection handoff
SHP0017306,Dallas,Nashville,Ground,SwiftRoute,2024-10-06 08:00:00,2024-10-15 05:18:00,Standard,No,No,1895.5,2.67,39.3,No,2041.28,88.94,2130.22,priority customs dock temperature customs weather priority priority
SHP0032599,Los Angeles,Phoenix,Rail,Mercury,2024-04-18 03:00:00,2024-04-22 03:00:00,Standard,No,No,652.5,4.44,0.0,Yes,597.82,112.64,710.46,priority inspection priority inspection customs inspection damaged damaged inspection
SHP0013692,Newark,Portland,Air,BlueLine,2024-05-23 04:00:00,2024-05-26 21:00:00,Standard,No,No,1217.1,5.03,0.0,Yes,865.21,6.45,871.66,inspection priority reroute customs priority inspection reroute reroute handoff dock dock inspection
SHP0019127,Newark,Nashville,Ground,NorthStar,2024-11-04 01:00:00,2024-11-12 18:36:00,Standard,No,No,610.7,3.5,36.6,No,381.39,52.48,433.87,temperature handoff reroute reroute damaged inspection
SHP0028502,Los Angeles,Miami,Ocean,Mercury,2024-05-23 16:00:00,2024-05-30 01:12:00,Expedited,No,No,442.6,2.01,1.2,Yes,615.26,38.88,654.14,priority customs customs weather dock reroute temperature
SHP0001741,Atlanta,Portland,Ocean,Mercury,2024-04-16 09:00:00,2024-04-18 07:30:00,Standard,No,No,700.1,5.54,2.5,No,561.33,56.29,617.62,damaged priority reroute handoff priority weather weather temperature
SHP0001425,Atlanta,Miami,Ground,Mercury,2024-08-12 15:00:00,2024-08-16 18:00:00,Expedited,No,No,579.3,0.6,0.0,Yes,841.41,69.6,911.01,damaged priority temperature temperature priority reroute temperature temperature
SHP0011709,Dallas,Nashville,Ground,Mercury,2024-04-28 14:00:00,2024-05-03 16:42:00,Expedited,No,No,594.9,5.03,33.7,No,989.52,34.56,1024.08,weather weather priority dock damaged customs inspection damaged
SHP0000546,Chicago,Boston,Ground,NorthStar,2024-09-10 19:00:00,2024-09-17 13:36:00,Standard,No,Yes,194.6,3.41,11.6,No,294.68,26.01,320.69,dock temperature dock inspection reroute customs weather dock inspection temperature handoff reroute
SHP0035574,Los Angeles,Nashville,Air,NorthStar,2024-01-31 22:00:00,2024-02-05 03:00:00,Standard,No,No,2414.7,9.39,0.0,Yes,3621.8,45.56,3667.36,dock customs customs inspection weather reroute reroute customs customs priority
SHP0000742,Dallas,Denver,Rail,Mercury,2024-09-05 01:00:00,2024-09-11 19:36:00,Standard,No,No,675.7,2.53,19.6,No,372.47,8.39,380.86,priority priority inspection weather customs dock temperature
SHP0021810,Atlanta,Phoenix,Ocean,Atlas,2024-05-19 08:00:00,2024-05-23 23:24:00,Critical,No,No,819.2,2.5,5.4,No,603.14,321.56,924.7,weather damaged temperature dock inspection dock handoff dock temperature
SHP0022629,Seattle,Miami,Rail,BlueLine,2024-11-14 19:00:00,2024-11-20 16:00:00,Standard,No,No,154.6,2.06,16.0,No,174.78,47.61,222.39,temperature weather damaged inspection inspection
SHP0013664,Atlanta,Portland,Ground,SwiftRoute,2024-07-01 16:00:00,2024-07-02 20:00:00,Standard,No,No,1505.1,12.1,0.0,Yes,2657.6,118.39,2775.99,damaged handoff priority temperature reroute inspection dock reroute customs customs temperature
SHP0030715,Atlanta,Portland,Ocean,SwiftRoute,2024-09-13 13:00:00,2024-09-20 00:18:00,Expedited,No,No,1096.8,5.83,6.3,No,850.58,24.08,874.66,weather customs dock handoff inspection weather temperature temperature weather reroute inspection
SHP0000013,Chicago,Portland,Rail,Mercury,2024-02-19 15:00:00,2024-02-22 01:00:00,Standard,No,No,1320.1,3.57,0.0,Yes,2103.88,57.73,2161.61,reroute reroute dock temperature customs
SHP0014126,Dallas,Portland,Air,NorthStar,2024-02-17 17:00:00,2024-02-19 17:12:00,Standard,No,No,938.7,2.89,12.2,No,859.6,3.81,863.41,priority temperature dock priority damaged priority weather
SHP0035723,Atlanta,Boston,Rail,NorthStar,2024-03-27 01:00:00,2024-03-28 18:42:00,Standard,No,No,375.4,5.27,23.7,No,420.88,22.74,443.62,handoff temperature inspection damaged handoff customs weather damaged weather reroute customs reroute
SHP0017551,Newark,Portland,Ground,NorthStar,2024-07-21 00:00:00,2024-07-26 01:00:00,Standard,No,No,2007.3,3.88,0.0,Yes,2434.68,92.15,2526.83,damaged damaged handoff inspection dock weather dock priority dock inspection priority
SHP0017959,Newark,Miami,Ocean,SwiftRoute,2024-03-26 19:00:00,2024-03-29 01:00:00,Expedited,No,No,1821.4,5.07,0.0,Yes,2727.45,124.04,2851.49,inspection weather priority reroute inspection dock
SHP0000002,Dallas,Portland,Ground,Mercury,2024-11-07 07:00:00,2024-11-12 06:24:00,Critical,No,No,783.3,2.12,27.4,No,448.95,123.16,572.11,handoff customs inspection weather priority inspection dock handoff damaged temperature temperature
SHP0026158,Chicago,Boston,Air,BlueLine,2024-07-07 05:00:00,2024-07-13 09:42:00,Standard,Yes,No,541.8,4.8,16.7,No,942.35,104.6,1046.95,priority priority priority inspection reroute
SHP0031556,Los Angeles,Denver,Rail,Atlas,2024-11-24 02:00:00,2024-11-28 10:00:00,Standard,No,No,665.0,3.81,0.0,Yes,395.64,74.97,470.61,customs priority inspection dock reroute damaged priority customs
SHP0038159,Atlanta,Boston,Rail,NorthStar,2024-06-02 23:00:00,2024-06-07 23:30:00,Critical,No,No,1065.9,5.4,22.5,No,1084.49,209.37,1293.86,temperature inspection inspection inspection temperature inspection damaged inspection damaged priority inspection
SHP0014923,Newark,Phoenix,Ground,NorthStar,2024-10-03 17:00:00,2024-10-11 02:00:00,Expedited,No,No,1062.3,3.55,28.0,No,842.15,105.04,947.19,reroute reroute customs damaged damaged priority reroute reroute handoff damaged temperature
SHP0014693,Seattle,Phoenix,Ground,BlueLine,2024-01-19 17:00:00,2024-01-20 08:42:00,Standard,No,No,1407.5,4.17,5.7,No,1218.27,80.16,1298.43,priority customs inspection priority inspection dock temperature inspection dock reroute handoff
SHP0035482,Chicago,Phoenix,Ground,NorthStar,2024-02-29 03:00:00,2024-03-07 07:00:00,Expedited,No,No,762.6,3.3,0.0,Yes,714.12,59.71,773.83,dock dock damaged temperature weather dock damaged temperature inspection
SHP0035281,Newark,Phoenix,Ground,Mercury,2024-10-23 18:00:00,2024-10-30 19:48:00,Critical,No,No,1263.6,6.59,22.8,No,1943.61,240.78,2184.39,priority inspection priority damaged damaged priority weather damaged handoff
SHP0025574,Atlanta,Miami,Ocean,NorthStar,2024-06-17 12:00:00,2024-06-19 12:06:00,Standard,No,No,611.8,11.07,4.1,No,863.31,39.32,902.63,inspection weather customs dock temperature inspection handoff damaged reroute
SHP0026759,Newark,Denver,Rail,NorthStar,2024-03-31 15:00:00,2024-04-06 08:24:00,Expedited,No,No,828.8,3.72,22.4,No,1125.3,40.65,1165.95,reroute weather damaged handoff dock
SHP0013500,Chicago,Nashville,Ground,Atlas,2024-08-30 22:00:00,2024-09-05 14:00:00,Critical,No,No,1305.9,8.63,0.0,Yes,1040.82,96.51,1137.33,dock inspection handoff customs handoff customs
SHP0018330,Dallas,Denver,Air,Atlas,2024-11-02 08:00:00,2024-11-08 00:24:00,Standard,No,No,2071.6,3.17,16.4,No,1643.65,20.23,1663.88,handoff handoff inspection temperature dock priority dock inspection
